Общий викенд,Викенд в месяце,Месяц,Даты,Дней в викенде,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3,Июль,с 18 июл. 2019 по 21 июл. 2019,3,Сборы,"961,156,400","65,384,705","33,151,516","18,210,450","12,566,232","8,681,919","8,444,831","8,432,532","6,643,750","5,678,932","5,518,348","4,833,545","4,282,239","4,019,733","2,855,032","2,462,947","2,319,250","2,193,611","1,620,662","1,070,628",,,,,,,
29,3,Июль,с 18 июл. 2019 по 21 июл. 2019,3,Зрители,"3,525,461","264,693","118,831","65,633","40,763","43,087","26,623","32,021","22,774","28,694","23,677","20,308","12,873","19,016","11,641","20,858","8,124","7,555","5,253","4,627",,,,,,,
29,3,Июль,с 18 июл. 2019 по 21 июл. 2019,3,Сеансы,"56,608","14,419","10,459","4,861","3,893","2,719","1,056","4,462","1,795","1,832","1,405","1,159","1,428","1,418",993,"2,652",992,884,849,723,,,,,,,
29,3,Июль,с 18 июл. 2019 по 21 июл. 2019,3,Сборы за сеанс,"16,979","4,534","3,169","3,746","3,227","3,193","7,996","1,889","3,701","3,099","3,927","4,170","2,998","2,834","2,875",928,"2,337","2,481","1,908","1,480",,,,,,,
29,3,Июль,с 18 июл. 2019 по 21 июл. 2019,3,Среднее количество зрителей,62,18,11,13,10,15,25,7,12,15,16,17,9,13,11,7,8,8,6,6,,,,,,,
30,4,Июль,с 25 июл. 2019 по 28 июл. 2019,3,Фильм,Король Лев,Человек-Паук: Вдали от дома,Видок: Охотник на призраков,Анна,Солнцестояние,Бойцовский клуб,До скорой встречи,Шаг вперед 6: Год танцев,Паразиты,История игрушек 4,Искусство обмана,Аладдин,Тайная жизнь домашних животных 2,Приключения Реми,Проклятие Аннабель-3,МУЛЬТ в кино. Выпуск № 100,Офелия,Некромант,"Али, рули!",Мертвые не умирают,,,,,,,
30,4,Июль,с 25 июл. 2019 по 28 июл. 2019,3,Сборы,"452,932,418","34,998,559","19,973,046","15,254,699","10,696,967","8,889,217","8,694,021","8,083,358","6,308,402","6,043,548","4,854,229","3,696,580","3,413,378","3,260,952","2,729,769","2,603,907","2,595,506","2,533,216","2,138,162","1,821,418",,,,,,,
30,4,Июль,с 25 июл. 2019 по 28 июл. 2019,3,Зрители,"1,782,624","143,037","67,391","57,848","40,362","29,943","32,378","33,460","19,954","31,136","17,495","15,636","18,666","15,350","12,139","23,422","8,499","9,416","8,781","6,814",,,,,,,
30,4,Июль,с 25 июл. 2019 по 28 июл. 2019,3,Сеансы,"53,392","8,869","6,276","4,611","3,136","1,276","5,772","5,003",932,"2,246","2,155",993,"1,188","2,445",730,"5,230","1,457","1,565","1,184",478,,,,,,,
30,4,Июль,с 25 июл. 2019 по 28 июл. 2019,3,Сборы за сеанс,"8,483","3,946","3,182","3,308","3,411","6,966","1,506","1,615","6,768","2,690","2,252","3,722","2,873","1,333","3,739",497,"1,781","1,618","1,805","3,810",,,,,,,
30,4,Июль,с 25 июл. 2019 по 28 июл. 2019,3,Среднее количество зрителей,33,16,10,12,12,23,5,6,21,13,8,15,15,6,16,4,5,6,7,14,,,,,,,
31,1,Август,с 01 авг. 2019 по 04 авг. 2019,3,Фильм,Форсаж: Хоббс и Шоу,Король Лев,Руслан и Людмила: Перезагрузка,Человек-Паук: Вдали от дома,Видок: Охотник на призраков,Паразиты,Солнцестояние,История игрушек 4,Бойцовский клуб,Анна,Аладдин,До скорой встречи,Как отмыть миллион,МУЛЬТ в кино. Выпуск № 100,Вельзевул,Тайная жизнь домашних животных 2,Шаг вперед 6: Год танцев,Гив ми либерти,"Вудсток: Три дня, изменившие поколение",Добро пожаловать в Рим,,,,,,,
31,1,Август,с 01 авг. 2019 по 04 авг. 2019,3,Сборы,"479,460,785","222,878,736","15,746,055","14,669,343","7,592,990","5,768,871","4,123,594","3,993,876","3,443,209","3,431,272","3,073,413","2,751,499","2,731,951","2,632,248","2,358,350","2,288,038","1,923,822","1,902,823","1,744,305","1,711,706",,,,,,,
31,1,Август,с 01 авг. 2019 по 04 авг. 2019,3,Зрители,"1,666,448","936,994","78,498","58,191","26,169","18,964","15,096","19,750","11,031","13,562","13,025","11,055","7,729","23,231","8,702","11,937","8,908","5,669","4,574","5,547",,,,,,,
31,1,Август,с 01 авг. 2019 по 04 авг. 2019,3,Сеансы,"54,501","26,493","8,163","3,145","2,735",659,763,959,655,896,588,"2,168",751,"4,762","1,115",578,"1,681",430,23,459,,,,,,,
31,1,Август,с 01 авг. 2019 по 04 авг. 2019,3,Сборы за сеанс,"8,797","8,412","1,928","4,664","2,776","8,753","5,404","4,164","5,256","3,829","5,226","1,269","3,637",552,"2,115","3,958","1,144","4,425","75,839","3,729",,,,,,,
31,1,Август,с 01 авг. 2019 по 04 авг. 2019,3,Среднее количество зрителей,30,35,9,18,9,28,19,20,16,15,22,5,10,4,7,20,5,13,198,12,,,,,,,
32,2,Август,с 08 авг. 2019 по 11 авг. 2019,3,Фильм,Однажды... в Голливуде,Форсаж: Хоббс и Шоу,Король Лев,Дора и Затерянный город,Страшные истории для рассказа в темноте,BTS: Открой свою душу. Фильм,Руслан и Людмила: Перезагрузка,Человек-Паук: Вдали от дома,МУЛЬТ в кино. Выпуск № 100,Паразиты,История игрушек 4,Аладдин,Тайная жизнь домашних животных 2,Плюс один,Солнцестояние,Бойцовский клуб,Гив ми либерти,Добро пожаловать в Рим,Анна,Видок: Охотник на призраков,,,,,,,
32,2,Август,с 08 авг. 2019 по 11 авг. 2019,3,Сборы,"467,712,580","156,470,095","94,066,709","54,994,568","44,842,188","22,819,996","4,188,401","3,703,525","2,339,508","2,189,013","1,486,798","1,174,629","1,127,317","907,678","814,252","475,549","460,814","420,317","405,297","383,177",,,,,,,
32,2,Август,с 08 авг. 2019 по 11 авг. 2019,3,Зрители,"1,501,532","567,040","402,881","250,406","170,082","53,231","22,785","15,590","20,532","7,738","7,327","4,873","5,464","2,636","2,766","1,423","1,508","1,486","1,911","1,277",,,,,,,
32,2,Август,с 08 авг. 2019 по 11 авг. 2019,3,Сеансы,"32,033","26,172","12,719","17,143","11,248","2,577","2,859",898,"4,444",516,391,296,293,353,170,156,146,212,120,203,,,,,,,
32,2,Август,с 08 авг. 2019 по 11 авг. 2019,3,Сборы за сеанс,"14,600","5,978","7,395","3,207","3,986","8,855","1,464","4,124",526,"4,242","3,802","3,968","3,847","2,571","4,789","3,048","3,156","1,982","3,377","1,887",,,,,,,
32,2,Август,с 08 авг. 2019 по 11 авг. 2019,3,Среднее количество зрителей,46,21,31,14,15,20,7,17,4,14,18,16,18,7,16,9,10,7,15,6,,,,,,,
33,3,Август,с 15 авг. 2019 по 18 авг. 2019,3,Фильм,Angry Birds 2 в кино,Однажды... в Голливуде,Форсаж: Хоббс и Шоу,Король Лев,Синяя бездна 2,Страшные истории для рассказа в темноте,Дора и Затерянный город,Смерть и жизнь Джона Ф.Донована,Голоса с того света,Ангел мой,МУЛЬТ в кино. Выпуск № 101,Паразиты,ИГЛА,7 социопатов,Человек-Паук: Вдали от дома,Красивый бандит,Мобильный воин Гандам: Нарратив,Аладдин,Тайная жизнь домашних животных 2,История игрушек 4,,,,,,,
33,3,Август,с 15 авг. 2019 по 18 авг. 2019,3,Сборы,"209,489,668","185,357,015","77,275,238","50,117,688","28,189,769","22,793,266","20,858,240","4,614,825","3,744,366","2,816,474","2,560,319","1,625,176","1,445,443","1,429,657","1,209,264","970,770","792,465","790,437","605,737","521,009",,,,,,,
33,3,Август,с 15 авг. 2019 по 18 авг. 2019,3,Зрители,"905,069","594,936","280,946","210,411","102,128","90,298","100,232","14,470","13,192","9,358","21,481","5,519","4,179","4,371","4,914","2,993","3,249","2,752","2,766","2,421",,,,,,,
33,3,Август,с 15 авг. 2019 по 18 авг. 2019,3,Сеансы,"37,859","23,674","14,449","8,653","6,442","6,390","9,059","1,337","1,280","1,923","3,060",314,78,429,331,536,821,144,189,158,,,,,,,
33,3,Август,с 15 авг. 2019 по 18 авг. 2019,3,Сборы за сеанс,"5,533","7,829","5,348","5,791","4,375","3,567","2,302","3,451","2,925","1,464",836,"5,175","18,531","3,332","3,653","1,811",965,"5,489","3,204","3,297",,,,,,,
33,3,Август,с 15 авг. 2019 по 18 авг. 2019,3,Среднее количество зрителей,23,25,19,24,15,14,11,10,10,4,7,17,53,10,14,5,3,19,14,15,,,,,,,
34,4,Август,с 22 авг. 2019 по 25 авг. 2019,3,Фильм,Angry Birds 2 в кино,Однажды... в Голливуде,Капкан,ЭБИГЕЙЛ,Форсаж: Хоббс и Шоу,Падение ангела,Король Лев,Трудности выживания,UglyDolls. Куклы с характером,БЫК,Страшные истории для рассказа в темноте,Синяя бездна 2,Дора и Затерянный город,МУЛЬТ в кино. Выпуск № 101,Смерть и жизнь Джона Ф.Донована,Аладдин,Паразиты,Человек-Паук: Вдали от дома,Свет моей жизни,Божественная любовь,,,,,,,
35,4,Август,с 22 авг. 2019 по 25 авг. 2019,3,Сборы,"85,358,992","81,582,871","73,033,663","49,123,951","31,214,533","27,600,494","23,818,856","12,777,519","7,827,902","7,580,604","6,173,084","5,625,649","4,005,961","2,391,869","1,348,423","1,168,794","1,079,244","907,668","884,063","638,701",,,,,,,
35,4,Август,с 22 авг. 2019 по 25 авг. 2019,3,Зрители,"387,082","260,536","272,988","201,244","112,455","87,888","100,762","49,367","38,872","25,588","24,532","22,044","21,906","21,182","4,431","4,309","3,858","3,270","2,832","2,005",,,,,,,
35,4,Август,с 22 авг. 2019 по 25 авг. 2019,3,Сеансы,"22,730","10,580","18,463","19,526","6,133","7,405","4,442","8,233","6,248","3,143","1,623","2,380","1,949","4,546",339,272,218,274,471,367,,,,,,,
35,4,Август,с 22 авг. 2019 по 25 авг. 2019,3,Сборы за сеанс,"3,755","7,711","3,955","2,515","5,089","3,727","5,362","1,551","1,252","2,411","3,803","2,363","2,055",526,"3,977","4,297","4,950","3,312","1,876","1,740",,,,,,,
35,4,Август,с 22 авг. 2019 по 25 авг. 2019,3,Среднее количество зрителей,17,24,14,10,18,11,22,5,6,8,15,9,11,4,13,15,17,11,6,5,,,,,,,
36,1,Сентябрь,с 29 авг. 2019 по 01 сен. 2019,3,Фильм,Я иду искать,Angry Birds 2 в кино,Однажды... в Голливуде,Капкан,ЭБИГЕЙЛ,Король Лев,Форсаж: Хоббс и Шоу,Игра Ганнибала,Битва,Падение ангела,Команда мечты,Королевские каникулы,Щенячий патруль: Суперпатруль 2,Трудности выживания,UglyDolls. Куклы с характером,Тачка на миллион,БЫК,Маленькие секреты большой компании,Клуб любителей книг и пирогов из картофельных очистков,Тайная жизнь домашних животных 2,,,,,,,
36,1,Сентябрь,с 29 авг. 2019 по 01 сен. 2019,3,Сборы,"56,784,723","50,618,335","46,840,288","26,675,963","21,402,188","19,058,930","18,755,810","17,122,676","16,989,046","9,828,255","8,526,668","5,893,049","5,416,087","3,759,553","3,376,755","3,358,463","3,187,309","2,719,131","2,355,095","2,030,251",,,,,,,
36,1,Сентябрь,с 29 авг. 2019 по 01 сен. 2019,3,Зрители,"200,266","236,342","147,687","103,436","95,370","82,773","67,458","57,169","69,996","34,108","37,008","24,894","32,675","16,098","18,799","10,272","11,474","7,661","7,712","8,930",,,,,,,
36,1,Сентябрь,с 29 авг. 2019 по 01 сен. 2019,3,Сеансы,"13,050","13,715","7,300","10,190","10,620","4,170","3,794","4,828","10,612","3,772","7,380","2,107","2,588","3,529","2,933","2,146","1,470",784,780,666,,,,,,,
36,1,Сентябрь,с 29 авг. 2019 по 01 сен. 2019,3,Сборы за сеанс,"4,351","3,690","6,416","2,617","2,015","4,570","4,943","3,546","1,600","2,605","1,155","2,796","2,092","1,065","1,151","1,564","2,168","3,468","3,019","3,048",,,,,,,
36,1,Сентябрь,с 29 авг. 2019 по 01 сен. 2019,3,Среднее количество зрителей,15,17,20,10,8,19,17,11,6,9,5,11,12,4,6,4,7,9,9,13,,,,,,,
37,2,Сентябрь,с 05 сен. 2019 по 08 сен. 2019,3,Фильм,Оно-2,Одесса,Королевские каникулы,Однажды... в Голливуде,Я иду искать,Angry Birds 2 в кино,Жара,Король Лев,Битва,"Куда ты пропала, Бернадетт?",Форсаж: Хоббс и Шоу,ЭБИГЕЙЛ,Команда мечты,Игра Ганнибала,Опасные секреты,Капкан,Щенячий патруль: Суперпатруль 2,Царство,МУЛЬТ в кино. Выпуск № 101,Работа без авторства,,,,,,,
37,2,Сентябрь,с 05 сен. 2019 по 08 сен. 2019,3,Сборы,"557,633,691","31,342,981","22,689,821","19,110,227","17,328,307","16,009,960","11,767,437","7,245,437","6,368,847","4,852,666","4,484,464","3,899,605","3,620,237","3,360,564","2,981,778","2,693,815","2,504,907","1,852,704","1,524,272","1,152,378",,,,,,,
37,2,Сентябрь,с 05 сен. 2019 по 08 сен. 2019,3,Зрители,"2,008,194","111,743","99,662","58,518","63,424","75,991","44,423","31,074","28,971","15,155","16,127","19,073","21,950","11,870","8,445","11,116","15,816","6,268","14,455","3,853",,,,,,,
37,2,Сентябрь,с 05 сен. 2019 по 08 сен. 2019,3,Сеансы,"44,685","7,365","6,158","2,457","5,182","4,375","5,760","1,541","3,714","1,586",918,"2,110","2,526","1,537","1,214","1,423","1,377",950,"4,022",433,,,,,,,
37,2,Сентябрь,с 05 сен. 2019 по 08 сен. 2019,3,Сборы за сеанс,"12,479","4,255","3,684","7,777","3,343","3,659","2,042","4,701","1,714","3,059","4,885","1,848","1,433","2,186","2,456","1,893","1,819","1,950",378,"2,661",,,,,,,
37,2,Сентябрь,с 05 сен. 2019 по 08 сен. 2019,3,Среднее количество зрителей,44,15,16,23,12,17,7,20,7,9,17,9,8,7,6,7,11,6,3,8,,,,,,,
38,3,Сентябрь,с 12 сен. 2019 по 15 сен. 2019,3,Фильм,Оно-2,Стриптизёрши,Щегол,Дорогой папа,Одесса,Птичий дозор,Пункт назначения: Смайл,Королевские каникулы,Однажды... в Голливуде,Тайна Печати Дракона,Angry Birds 2 в кино,Я иду искать,Король Лев,Жара,Форсаж: Хоббс и Шоу,МУЛЬТ в кино. Выпуск № 102,Манхэттен,Промар,Битва,"Куда ты пропала, Бернадетт?",,,,,,,
38,3,Сентябрь,с 12 сен. 2019 по 15 сен. 2019,3,Сборы,"204,775,057","60,325,947","34,132,300","23,084,849","19,632,289","19,025,156","18,239,288","18,054,665","14,861,786","12,074,430","9,996,996","7,711,597","6,197,885","4,077,264","3,273,644","2,406,413","2,374,099","2,261,643","1,349,391","1,258,358",,,,,,,
38,3,Сентябрь,с 12 сен. 2019 по 15 сен. 2019,3,Зрители,"759,449","199,484","111,958","89,633","70,330","87,212","66,214","80,407","44,487","24,872","47,228","31,088","27,039","16,819","13,084","19,969","7,424","8,812","7,117","4,129",,,,,,,
38,3,Сентябрь,с 12 сен. 2019 по 15 сен. 2019,3,Сеансы,"29,315","9,853","10,647","11,645","4,546","7,947","4,102","4,375","1,875",676,"2,243","1,933","1,141","2,640",597,"2,749",559,655,856,565,,,,,,,
38,3,Сентябрь,с 12 сен. 2019 по 15 сен. 2019,3,Сборы за сеанс,"6,985","6,122","3,205","1,982","4,318","2,394","4,446","4,126","7,926","17,861","4,456","3,989","5,431","1,544","5,483",875,"4,247","3,452","1,576","2,227",,,,,,,
38,3,Сентябрь,с 12 сен. 2019 по 15 сен. 2019,3,Среднее количество зрителей,25,20,10,7,15,10,16,18,23,36,21,16,23,6,21,7,13,13,8,7,,,,,,,
39,4,Сентябрь,с 19 сен. 2019 по 22 сен. 2019,3,Фильм,Тайна Печати Дракона,Оно-2,Стриптизёрши,Рэмбо: Последняя кровь,Yesterday (Вчера),Комната желаний,Щегол,Побег из джунглей,Однажды... в Голливуде,Королевские каникулы,Одесса,Птичий дозор,Дорогой папа,Пункт назначения: Смайл,Angry Birds 2 в кино,Король Лев,Сестренка,МУЛЬТ в кино. Выпуск № 102,"Проклятие ""Мэри""",Зеровилль,,,,,,,
39,4,Сентябрь,с 19 сен. 2019 по 22 сен. 2019,3,Сборы,"165,837,638","74,223,900","38,914,930","29,849,044","24,372,686","24,245,667","15,206,951","14,017,460","9,847,124","9,332,976","6,992,010","6,814,586","6,800,646","6,445,172","5,930,984","4,860,869","3,193,569","2,963,145","2,824,267","2,336,985",,,,,,,
39,4,Сентябрь,с 19 сен. 2019 по 22 сен. 2019,3,Зрители,"590,181","273,620","128,550","102,778","80,979","85,783","51,835","62,403","28,705","39,532","25,308","35,443","29,583","26,063","27,184","20,525","15,603","25,770","9,838","7,285",,,,,,,
39,4,Сентябрь,с 19 сен. 2019 по 22 сен. 2019,3,Сеансы,"35,075","11,822","6,149","9,299","7,644","4,326","4,250","3,591","1,286","1,867","1,334","3,778","4,615","1,931","1,269",871,728,"4,860","1,123","1,427",,,,,,,
39,4,Сентябрь,с 19 сен. 2019 по 22 сен. 2019,3,Сборы за сеанс,"4,728","6,278","6,328","3,209","3,188","5,604","3,578","3,903","7,657","4,998","5,241","1,803","1,473","3,337","4,673","5,580","4,386",609,"2,514","1,637",,,,,,,
39,4,Сентябрь,с 19 сен. 2019 по 22 сен. 2019,3,Среднее количество зрителей,16,23,20,11,10,19,12,17,22,21,18,9,6,13,21,23,21,5,8,5,,,,,,,
40,5,Сентябрь,с 26 сен. 2019 по 29 сен. 2019,3,Фильм,К звездам,Герой,Тайна Печати Дракона,Оно-2,Стриптизёрши,Комната желаний,Королевские каникулы,Yesterday (Вчера),Побег из джунглей,Рэмбо: Последняя кровь,Однажды... в Голливуде,Angry Birds 2 в кино,Сестренка,Щегол,Король Лев,После свадьбы,МУЛЬТ в кино. Выпуск № 103,Манхэттенский фестиваль короткометражного кино 2019,Одесса,Птичий дозор,,,,,,,
40,5,Сентябрь,с 26 сен. 2019 по 29 сен. 2019,3,Сборы,"189,664,968","90,852,693","72,942,585","32,078,185","18,613,285","12,815,067","9,839,075","9,364,467","8,499,250","7,021,403","6,247,323","5,062,984","4,779,350","4,556,013","4,196,039","3,548,488","2,978,178","2,808,626","2,312,635","1,935,553",,,,,,,
40,5,Сентябрь,с 26 сен. 2019 по 29 сен. 2019,3,Зрители,"602,751","339,636","287,846","118,754","62,203","46,570","41,678","31,966","42,052","26,062","18,223","23,176","25,952","17,159","18,228","11,105","24,541","10,026","8,609","10,556",,,,,,,
40,5,Сентябрь,с 26 сен. 2019 по 29 сен. 2019,3,Сеансы,"30,134","23,895","17,021","5,563","2,941","2,668","1,616","3,028","2,222","3,391",981,966,637,"1,235",740,"1,646","2,472",150,535,969,,,,,,,
40,5,Сентябрь,с 26 сен. 2019 по 29 сен. 2019,3,Сборы за сеанс,"6,294","3,802","4,285","5,766","6,328","4,803","6,088","3,092","3,825","2,070","6,368","5,241","7,502","3,689","5,670","2,155","1,204","18,724","4,322","1,997",,,,,,,
40,5,Сентябрь,с 26 сен. 2019 по 29 сен. 2019,3,Среднее количество зрителей,20,14,16,21,21,17,25,10,18,7,18,23,40,13,24,6,9,66,16,10,,,,,,,
41,1,Октябрь,с 03 окт. 2019 по 06 окт. 2019,3,Фильм,Джокер,Эверест,К звездам,Герой,Тайна Печати Дракона,Волшебник,Ты умеешь хранить секреты?,Оно-2,Стриптизёрши,Люби их всех,Сестренка,Леонардо да Винчи. Неизведанные миры,Добыча,МУЛЬТ в кино. Выпуск № 103,Однажды... в Голливуде,Манхэттенский фестиваль короткометражного кино 2019,Акварель,Король Лев,Королевские каникулы,Yesterday (Вчера),,,,,,,
41,1,Октябрь,с 03 окт. 2019 по 06 окт. 2019,3,Сборы,"635,103,919","234,368,996","51,489,461","34,735,798","18,397,222","8,288,551","7,184,372","6,605,981","3,955,726","3,934,679","3,412,632","2,989,935","2,750,200","2,611,607","2,262,894","1,923,328","1,837,472","1,607,970","1,509,364","1,295,499",,,,,,,
41,1,Октябрь,с 03 окт. 2019 по 06 окт. 2019,3,Зрители,"2,110,341","980,881","177,752","133,475","78,654","33,824","24,615","24,141","13,493","12,394","19,450","10,362","10,215","22,210","6,775","6,500","6,005","6,640","6,770","4,303",,,,,,,
41,1,Октябрь,с 03 окт. 2019 по 06 окт. 2019,3,Сеансы,"41,119","29,772","11,906","10,054","5,368","4,516","1,761","1,372",844,"1,675",346,670,"1,618","2,918",376,148,454,362,467,399,,,,,,,
41,1,Октябрь,с 03 окт. 2019 по 06 окт. 2019,3,Сборы за сеанс,"15,445","7,872","4,324","3,454","3,427","1,835","4,079","4,814","4,686","2,349","9,863","4,462","1,699",894,"6,018","12,995","4,047","4,441","3,232","3,246",,,,,,,
41,1,Октябрь,с 03 окт. 2019 по 06 окт. 2019,3,Среднее количество зрителей,51,32,14,13,14,7,13,17,15,7,56,15,6,7,18,43,13,18,14,10,,,,,,,
42,2,Октябрь,с 10 окт. 2019 по 13 окт. 2019,3,Фильм,Джокер,Эверест,Гемини,Девушки бывают разные,Дождливый день в Нью-Йорке,К звездам,Герой,Тайна Печати Дракона,Щенячий патруль: Мегащенки и Шиммер и Шайн,Сестренка,МУЛЬТ в кино. Выпуск № 104,Дети моря,Волшебник,Оно-2,Болевой порог,Экспедиция,Леонардо да Винчи. Неизведанные миры,Ты умеешь хранить секреты?,Маленькие чудовища,Однажды... в Голливуде,,,,,,,
42,2,Октябрь,с 10 окт. 2019 по 13 окт. 2019,3,Сборы,"404,341,900","175,859,731","152,086,443","50,044,113","27,345,309","15,333,340","8,637,509","6,699,155","6,266,081","4,011,585","2,890,747","2,833,701","2,441,062","2,223,264","1,789,463","1,742,924","1,700,290","1,618,763","1,487,995","1,264,958",,,,,,,
42,2,Октябрь,с 10 окт. 2019 по 13 окт. 2019,3,Зрители,"1,406,279","769,930","512,043","188,034","79,603","55,067","35,286","32,762","35,044","21,785","23,835","11,294","12,056","8,417","6,980","6,431","5,531","6,211","5,131","3,484",,,,,,,
42,2,Октябрь,с 10 окт. 2019 по 13 окт. 2019,3,Сеансы,"30,978","21,460","31,686","10,694","3,481","3,794","2,952","2,326","2,241",318,"2,007",816,"1,640",472,"1,211",190,402,683,795,177,,,,,,,
42,2,Октябрь,с 10 окт. 2019 по 13 окт. 2019,3,Сборы за сеанс,"13,052","8,194","4,799","4,679","7,855","4,041","2,925","2,880","2,796","12,615","1,440","3,472","1,488","4,710","1,477","9,173","4,229","2,370","1,871","7,146",,,,,,,
42,2,Октябрь,с 10 окт. 2019 по 13 окт. 2019,3,Среднее количество зрителей,45,35,16,17,22,14,11,14,15,68,11,13,7,17,5,33,13,9,6,19,,,,,,,
43,3,Октябрь,с 17 окт. 2019 по 20 окт. 2019,3,Фильм,Малефисента: Владычица тьмы,Джокер,Эверест,Гемини,Девушки бывают разные,Дождливый день в Нью-Йорке,"ОКЕЙ, ЛЕКСИ!",Они,Матрица,К звездам,Щенячий патруль: Мегащенки и Шиммер и Шайн,МУЛЬТ в кино. Выпуск № 104,Сестренка,Джуди,Прощание,Герой,Текст,Мысленный волк,Тайна Печати Дракона,Однажды... в Голливуде,,,,,,,
43,3,Октябрь,с 17 окт. 2019 по 20 окт. 2019,3,Сборы,"634,232,725","184,266,460","72,766,648","46,312,191","19,510,211","16,683,191","11,005,360","9,572,387","8,315,074","3,697,320","3,242,072","3,114,409","1,873,088","1,638,754","1,327,075","1,217,333","1,083,805","894,894","828,753","794,945",,,,,,,
43,3,Октябрь,с 17 окт. 2019 по 20 окт. 2019,3,Зрители,"2,260,811","642,052","337,455","170,554","77,124","48,797","36,900","35,952","27,651","14,917","19,784","26,455","11,016","5,053","4,188","5,704","2,390","3,182","4,616","2,256",,,,,,,
43,3,Октябрь,с 17 окт. 2019 по 20 окт. 2019,3,Сеансы,"46,554","18,727","12,476","13,830","5,926","2,278","3,083","3,112","1,683",967,"1,376","3,450",268,942,488,572,10,539,514,100,,,,,,,
43,3,Октябрь,с 17 окт. 2019 по 20 окт. 2019,3,Сборы за сеанс,"13,623","9,839","5,832","3,348","3,292","7,323","3,569","3,075","4,940","3,823","2,356",902,"6,989","1,739","2,719","2,128","108,380","1,660","1,612","7,949",,,,,,,
43,3,Октябрь,с 17 окт. 2019 по 20 окт. 2019,3,Среднее количество зрителей,48,34,27,12,13,21,11,11,16,15,14,7,41,5,8,9,239,5,8,22,,,,,,,
44,4,Октябрь,с 24 окт. 2019 по 27 окт. 2019,3,Фильм,Малефисента: Владычица тьмы,Zомбилэнд: Контрольный выстрел,Джокер,Текст,Эверест,Урфин Джюс возвращается,Гемини,Дождливый день в Нью-Йорке,Сельма в городе призраков,Арахисовый сокол,Три секунды,Поменяться местами,Девушки бывают разные,Сторож,МУЛЬТ в кино. Выпуск №105,Побег из Шоушенка,Матрица,Они,Иные,Дикая Лига (авторская версия),,,,,,,
44,4,Октябрь,с 24 окт. 2019 по 27 окт. 2019,3,Сборы,"403,069,551","120,099,580","93,597,296","91,837,019","45,139,819","31,254,069","10,466,490","8,588,568","7,152,613","6,610,009","6,311,083","4,190,904","3,733,980","3,443,279","3,022,155","2,757,226","2,329,058","2,004,160","1,928,529","1,870,448",,,,,,,
44,4,Октябрь,с 24 окт. 2019 по 27 окт. 2019,3,Зрители,"1,523,722","425,160","314,743","317,692","213,752","149,473","41,606","22,896","33,383","20,126","19,683","12,740","16,361","12,831","24,663","9,497","8,073","8,605","6,789","7,418",,,,,,,
44,4,Октябрь,с 24 окт. 2019 по 27 окт. 2019,3,Сеансы,"31,613","16,863","9,319","19,773","6,803","10,920","3,560",768,"2,884","1,429","2,111","1,446","1,067",406,"1,632",630,657,944,971,"1,403",,,,,,,
44,4,Октябрь,с 24 окт. 2019 по 27 окт. 2019,3,Сборы за сеанс,"12,750","7,122","10,043","4,644","6,635","2,862","2,940","11,183","2,480","4,625","2,989","2,898","3,499","8,480","1,851","4,376","3,544","2,123","1,986","1,333",,,,,,,
44,4,Октябрь,с 24 окт. 2019 по 27 окт. 2019,3,Среднее количество зрителей,48,25,33,16,31,13,11,29,11,14,9,8,15,31,15,15,12,9,6,5,,,,,,,
45,1,Ноябрь,с 31 окт. 2019 по 04 ноя. 2019,4,Фильм,Семейка Аддамс,Терминатор: Темные судьбы,Малефисента: Владычица тьмы,Текст,Zомбилэнд: Контрольный выстрел,Джокер,РОБО,Верность,Эверест,Дитя погоды,Урфин Джюс возвращается,"Щенячий патруль: Мегащенки и Нелла, отважная принцесса",Дождливый день в Нью-Йорке,Француз,МУЛЬТ в кино. Выпуск №105,Арахисовый сокол,Клара и волшебный дракон,Гемини,Ленин Неизбежность,Сельма в городе призраков,,,,,,,
45,1,Ноябрь,с 31 окт. 2019 по 04 ноя. 2019,4,Сборы,"464,989,233","326,981,441","291,784,743","102,135,686","60,105,504","59,265,488","46,965,570","45,950,224","29,197,761","22,532,012","17,763,457","9,299,686","7,085,748","5,871,642","3,334,458","2,999,495","1,695,456","1,684,188","1,411,858","1,402,644",,,,,,,
45,1,Ноябрь,с 31 окт. 2019 по 04 ноя. 2019,4,Зрители,"1,904,041","1,093,238","1,202,327","354,716","215,553","189,864","218,569","154,297","138,408","85,658","96,327","51,933","19,477","18,903","28,064","9,899","8,769","6,344","4,568","7,475",,,,,,,
45,1,Ноябрь,с 31 окт. 2019 по 04 ноя. 2019,4,Сеансы,"34,375","37,455","20,359","11,970","9,741","4,533","14,878","7,669","3,199","2,218","6,766","2,140",481,"1,656","2,901",550,750,518,622,856,,,,,,,
45,1,Ноябрь,с 31 окт. 2019 по 04 ноя. 2019,4,Сборы за сеанс,"13,526","8,729","14,331","8,532","6,170","13,074","3,156","5,991","9,127","10,158","2,625","4,345","14,731","3,545","1,149","5,453","2,260","3,251","2,269","1,638",,,,,,,
45,1,Ноябрь,с 31 окт. 2019 по 04 ноя. 2019,4,Среднее количество зрителей,55,29,59,29,22,41,14,20,43,38,14,24,40,11,9,17,11,12,7,8,,,,,,,
